run_id,question_id,category,file_format,repeat_index,session_id,question,expected_sources,should_refuse,http_status,answer,returned_sources,required_keyword_coverage,missing_required_keywords,forbidden_keywords_found,source_pass,refusal_pass,total_ms,manual_correctness,manual_completeness,manual_confusion,manual_notes,error,tested_at
1eb30c92-e008-49a3-8137-5147977dc3c4,Q013,精确数字编号代码命令,md,1,ba7b1db8-deda-4923-8719-8c45bf9e0986,云帆发布记录要求的重试配置值是什么？,rag_eval_technical.md,false,200,"云帆发布记录要求的重试配置值是 `RETRY_LIMIT=4`。

参考来源：rag_eval_technical.md",rag_eval_technical.md,1.0000,,,true,,11045.65,,,,,,2026-07-25T15:36:40+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q014,精确数字编号代码命令,docx,1,d4ace09a-f1fd-4211-b1c2-d64c114df920,第一阶段第5天使用的批量大小配置是什么？,rag_eval_normal.docx,false,200,"第一阶段第5天使用的批量大小配置是DOCX_BATCH_SIZE=48。

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,1.0000,,,true,,8473.64,,,,,,2026-07-25T15:36:48+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q015,精确数字编号代码命令,docx_table,1,1b50509a-b0d8-4b76-8497-0d306a1fcc1e,表格DOCX中启动API服务的命令是什么？,rag_eval_table.docx,false,200,"在DOCX表格中启动API服务的命令是：`docker compose up -d`。

参考来源：rag_eval_table.docx",rag_eval_table.docx,1.0000,,,true,,7982.18,,,,,,2026-07-25T15:36:56+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q016,精确数字编号代码命令,pdf,1,347fdfea-83af-4322-a81c-72caaf76312f,远岚平台的例行维护窗口是什么时间？,rag_eval_pages.pdf,false,200,"远岚平台的例行维护窗口为03:10-03:55。

参考来源：rag_eval_pages.pdf",rag_eval_pages.pdf,1.0000,,,true,,7485.92,,,,,,2026-07-25T15:37:03+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q017,完整章节与跨Chunk,txt,1,20a08711-498c-482e-94e2-2e27fcf83fb5,紫色工单从受理到关闭需要完成哪些关键动作？,rag_eval_basic.txt,false,200,"紫色工单从受理到关闭需要完成以下关键动作：
1. 受理时核对客户编号、发生时间、影响范围和当前联系人，确认信息完整后填写受理时间
2. 当班负责人检查问题是否影响多个业务区域，如影响范围扩大需记录现场现象、已执行操作和未确认事项
3. 交接前再次联系业务负责人确认最新状态，标记已验证无效的方法
4. 接班人员需从头阅读工单记录，复述当前故障、剩余风险和下一步动作并由交班人员确认
5. 涉及配置变更时需记录变更前后的值、执行人员和回退条件
6. 客户补充信息需放入同一工单
7. 问题恢复后需观察确认监控指标稳定、客户能正常使用且无新告警
8. 最后由客服主管检查时间线，合规专员检查记录必要字段，完成双签后才能关闭

参考来源：rag_eval_basic.txt",rag_eval_basic.txt,1.0000,,,true,,14083.1,,,,,,2026-07-25T15:37:18+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q017,完整章节与跨Chunk,txt,2,2ea3e710-0856-412b-817a-194bfc1f9639,紫色工单从受理到关闭需要完成哪些关键动作？,rag_eval_basic.txt,false,200,"紫色工单从受理到关闭需要完成以下关键动作：
1. 受理时核对客户编号、发生时间、影响范围和当前联系人，确认信息完整后填写受理时间
2. 由当班负责人检查问题是否影响多个业务区域，如影响范围扩大需记录现场现象、已执行操作和未确认事项
3. 交接前处理人员需联系业务负责人确认最新状态，并标记已验证无效的方法
4. 接班人员必须从头阅读工单记录，复述当前故障、剩余风险和下一步动作，由交班人员确认复述准确性
5. 涉及配置变更时需记录变更前后的值、执行人员和回退条件
6. 客户补充信息需放入同一工单而非新建工单
7. 问题恢复后需观察监控指标稳定性
8. 最终关闭需由客服主管和合规专员完成双签

参考来源：rag_eval_basic.txt",rag_eval_basic.txt,1.0000,,,true,,13082.79,,,,,,2026-07-25T15:37:31+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q017,完整章节与跨Chunk,txt,3,60a2c873-a72f-4ea0-9447-d645b9544f0f,紫色工单从受理到关闭需要完成哪些关键动作？,rag_eval_basic.txt,false,200,"紫色工单从受理到关闭需要完成以下关键动作：
1. 受理时核对客户编号、发生时间、影响范围和当前联系人，确认信息完整后填写受理时间
2. 当班负责人检查问题是否影响多个业务区域，如影响范围扩大需记录现场现象、已执行操作和未确认事项
3. 交接前再次联系业务负责人确认最新状态，标记已验证无效的方法
4. 接班人员需从头阅读工单记录，复述当前故障、剩余风险和下一步动作并由交班人员确认
5. 涉及配置变更时需记录变更前后的值、执行人员和回退条件
6. 客户补充的新信息必须放入同一工单
7. 问题恢复后需观察确认监控指标稳定、客户使用正常且无新告警
8. 最后由客服主管检查时间线，合规专员检查记录必要字段，完成双签才能关闭

参考来源：rag_eval_basic.txt",rag_eval_basic.txt,1.0000,,,true,,12588.21,,,,,,2026-07-25T15:37:43+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q018,完整章节与跨Chunk,md,1,4ba3c2f1-ae5b-41e2-bc7c-0f1a726f3b82,云帆发布从准备到最终复核的完整流程是什么？,rag_eval_technical.md,false,200,"云帆发布从准备到最终复核的完整流程如下：

1. **准备阶段**：
   - 核对版本编号、变更说明和审批记录
   - 确认数据库备份已完成
   - 确认告警联系人保持在线
   - 确认回滚命令经过复核
   - 记录配置值 `RETRY_LIMIT=4`

2. **预发布检查**：
   - 在预发布环境执行健康检查
   - 检查当前服务是否存在未结束的任务
   - 记录发布前的实例数量和健康状态

3. **正式发布**：
   - 通过""青羽通道""发布正式版本（使用校验口令MD-RELEASE-4096）
   - 执行人与复核人共同查看容器列表
   - 复核人逐字检查服务名称与参数

4. **发布后监控**：
   - 观察接口错误率、任务积压量、数据库连接数和外部回调结果
   - 持续监控指标是否超过约定范围

5. **回滚准备**：
   - 若指标异常，定位最近提交并决定是否回滚
   - 回滚后需重新验证登录、查询、写入和定时任务

6. **最终复核**：
   - 由白鲸组负责最终复核
   - 确认发布记录最后一行验收标记为MD-FINAL-842
   - 记录所有命令、时间、执行人和复核人信息
   - 确保发布使用银杏通道且TABLE-CHECK-501编号正确

参考来源：rag_eval_technical.md, rag_eval_table.docx",rag_eval_technical.md||rag_eval_table.docx,1.0000,,,true,,19806.58,,,,,,2026-07-25T15:38:03+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q019,完整章节与跨Chunk,docx,1,b8cf5fd3-9b1e-42f2-bcdb-e66449f85042,第一阶段第5天的批量校验需要记录和复核哪些内容？,rag_eval_normal.docx,false,200,"第一阶段第5天的批量校验需要记录和复核以下内容：
1. 开始前核对：文件来源、数据日期、字段数量、记录总数，并登记任务编号
2. 数据检查：必填字段、编号重复、业务规则状态关系
3. 异常记录要求：保存首条异常、末条异常和出现位置
4. 错误分类：格式错误和业务错误需分别记录
5. 修正后校验：重新运行全部校验，不能仅检查修改过的行
6. 复核抽样：检查开头、中间和结尾的记录
7. 数量核对：比较输入总数、有效总数、异常总数和输出总数
8. 归档信息：配置值(DOCX_BATCH_SIZE=48)、执行时间、操作者、复核者、最终结论
9. 校验词要求：异常记录必须写入梅花校验词
10. 批次摘要：确认保留梅花校验词

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,1.0000,,,true,,21120.15,,,,,,2026-07-25T15:38:24+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q020,完整章节与跨Chunk,docx,1,7feb8d23-f449-4b72-986d-276c6423f44a,第一章异常登记使用什么编号并由谁确认？,rag_eval_normal.docx,false,200,"第一章异常登记使用的编号为DOCX-ERROR-310，并由当天值班负责人确认。

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,1.0000,,,true,,7026.23,,,,,,2026-07-25T15:38:31+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q021,完整章节与跨Chunk,docx_table,1,c9751609-6bfd-458d-8db4-89a83acad417,容器发布表格中列出了哪些检查命令？,rag_eval_table.docx,false,200,"容器发布表格中列出的检查命令包括：
1. `docker compose up -d` - 启动API服务
2. `git status` - 检查工作区状态
3. `git log -1` - 复核最近提交
4. `python -m compileall services` - 检查Python语法

参考来源：rag_eval_table.docx",rag_eval_table.docx,1.0000,,,true,,9407.56,,,,,,2026-07-25T15:38:41+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q021,完整章节与跨Chunk,docx_table,2,f37efcb5-7cef-43ef-84d0-cb49480d3767,容器发布表格中列出了哪些检查命令？,rag_eval_table.docx,false,200,"容器发布表格中列出的检查命令包括：
1. docker compose up -d - 启动API服务
2. git status - 复核工作区
3. git log -1 - 检查最近提交
4. python -m compileall services - 检查Python语法

参考来源：rag_eval_table.docx",rag_eval_table.docx,1.0000,,,true,,8369.11,,,,,,2026-07-25T15:38:49+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q021,完整章节与跨Chunk,docx_table,3,639ac635-1e7c-49e4-8e04-d1f52b73e8a7,容器发布表格中列出了哪些检查命令？,rag_eval_table.docx,false,200,"容器发布表格中列出的检查命令包括：
1. docker compose up -d - 启动API服务
2. git status - 检查工作区状态
3. git log -1 - 复核最近提交
4. python -m compileall services - 检查Python语法

参考来源：rag_eval_table.docx",rag_eval_table.docx,1.0000,,,true,,9023.47,,,,,,2026-07-25T15:38:58+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q022,完整章节与跨Chunk,pdf,1,27dfb1bb-b10f-4d2b-8856-2f98dc1f0190,星桥-27的主节点、备用节点和灾备模式分别是什么？,rag_eval_pages.pdf,false,200,"星桥-27的主节点编号为DB-A17，备用节点编号为DB-B29，灾备模式配置为DR_MODE=warm。

参考来源：rag_eval_pages.pdf",rag_eval_pages.pdf,1.0000,,,true,,9881.79,,,,,,2026-07-25T15:39:08+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q022,完整章节与跨Chunk,pdf,2,286bd46f-0443-401f-99d1-d08b15b10a0c,星桥-27的主节点、备用节点和灾备模式分别是什么？,rag_eval_pages.pdf,false,200,"星桥-27的主节点编号为DB-A17，备用节点编号为DB-B29，灾备模式配置为DR_MODE=warm。

参考来源：rag_eval_pages.pdf",rag_eval_pages.pdf,1.0000,,,true,,9064.78,,,,,,2026-07-25T15:39:17+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q022,完整章节与跨Chunk,pdf,3,33396806-2598-499a-9920-e53f13d9e6bc,星桥-27的主节点、备用节点和灾备模式分别是什么？,rag_eval_pages.pdf,false,200,"星桥-27的主节点编号为DB-A17，备用节点编号为DB-B29，灾备模式配置为DR_MODE=warm。

参考来源：rag_eval_pages.pdf",rag_eval_pages.pdf,1.0000,,,true,,7912.01,,,,,,2026-07-25T15:39:25+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q023,多文件和同名章节消歧,multi,1,d3970eb2-7b51-4f84-bdb3-b1d7a8456cbf,北辰客服和云帆平台的培训报销上限分别是多少？,rag_eval_basic.txt||rag_eval_technical.md,false,200,"北辰客服的培训报销上限为每人每次680元，云帆平台的培训报销上限为每人每次920元。

参考来源：
rag_eval_basic.txt
rag_eval_technical.md",rag_eval_basic.txt||rag_eval_technical.md,1.0000,,,true,,10920.29,,,,,,2026-07-25T15:39:36+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q024,多文件和同名章节消歧,multi,1,ca62dc11-dea7-40c4-87f4-8cf28551abc4,普通DOCX和表格DOCX的故障首次响应时间分别是多少？,rag_eval_normal.docx||rag_eval_table.docx,false,200,"普通DOCX文件的故障首次响应时间为36分钟，表格DOCX文件的故障首次响应时间为14分钟。

参考来源：
rag_eval_normal.docx
rag_eval_table.docx",rag_eval_normal.docx||rag_eval_table.docx,1.0000,,,true,,7381.35,,,,,,2026-07-25T15:39:43+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q024,多文件和同名章节消歧,multi,2,25cd8f21-2f5a-49c4-88f8-94e37681ca78,普通DOCX和表格DOCX的故障首次响应时间分别是多少？,rag_eval_normal.docx||rag_eval_table.docx,false,200,"普通DOCX文件的故障首次响应时间是36分钟。

表格DOCX文件的故障首次响应时间是14分钟。

参考来源：
rag_eval_normal.docx
rag_eval_table.docx",rag_eval_normal.docx||rag_eval_table.docx,1.0000,,,true,,10647.48,,,,,,2026-07-25T15:39:54+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q024,多文件和同名章节消歧,multi,3,01165408-52bf-44e4-aebe-55aec1a7162e,普通DOCX和表格DOCX的故障首次响应时间分别是多少？,rag_eval_normal.docx||rag_eval_table.docx,false,200,"普通DOCX文件的故障首次响应时间为36分钟，表格DOCX文件的故障首次响应时间为14分钟。

参考来源：
rag_eval_normal.docx
rag_eval_table.docx",rag_eval_normal.docx||rag_eval_table.docx,1.0000,,,true,,7043.15,,,,,,2026-07-25T15:40:01+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q025,多文件和同名章节消歧,multi,1,0021fd51-5dce-4bd6-a734-668234af3364,北辰客服系统和远岚平台的维护窗口分别是什么？,rag_eval_basic.txt||rag_eval_pages.pdf,false,200,"北辰客服系统的例行维护窗口为每周六01:20至02:05。

远岚平台的例行维护窗口为03:10-03:55。

参考来源：
rag_eval_basic.txt
rag_eval_pages.pdf",rag_eval_basic.txt||rag_eval_pages.pdf,1.0000,,,true,,9657.11,,,,,,2026-07-25T15:40:10+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q026,多文件和同名章节消歧,docx,1,6f5691f2-fc26-4619-96ee-274f32e6a3d1,普通DOCX中两个不同阶段的同名第5天分别学习什么？,rag_eval_normal.docx,false,200,"第一阶段第5天学习内容：使用配置DOCX_BATCH_SIZE=48执行批量校验，异常记录必须写入梅花校验词，故障首次响应时间为36分钟，外部培训报销上限为每人每次1250元。

第二阶段第5天学习内容：处理接口超时，每次失败后等待37秒再重试，最多执行3次，不使用第一阶段的批量校验配置和梅花校验词。

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,0.8333,超时处理,,true,,10270.19,,,,,,2026-07-25T15:40:21+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q027,多文件和同名章节消歧,multi,1,c4d22cab-ffa9-4098-9bed-07b6d99e592d,云帆启动命令和表格DOCX的容器启动命令分别是什么？,rag_eval_technical.md||rag_eval_table.docx,false,200,"云帆启动命令：
```bash
python -m uvicorn main:app --host 127.0.0.1 --port 8123
```

表格DOCX的容器启动命令：
```
docker compose up -d
```

参考来源：
rag_eval_technical.md
rag_eval_table.docx",rag_eval_technical.md||rag_eval_table.docx,1.0000,,,true,,10145.76,,,,,,2026-07-25T15:40:31+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q028,多文件和同名章节消歧,multi,1,d26be1b3-493b-448a-9171-8a026bcd3d41,云帆平台和远岚平台的故障首次响应时间分别是多少？,rag_eval_technical.md||rag_eval_pages.pdf,false,200,"云帆平台的故障首次响应时间为27分钟。
远岚平台的故障首次响应时间为45分钟。

参考来源：
rag_eval_technical.md
rag_eval_pages.pdf",rag_eval_technical.md||rag_eval_pages.pdf,1.0000,,,true,,10447.23,,,,,,2026-07-25T15:40:41+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q029,最后一段最后章节最后一页,txt,1,fb9360a5-3c94-4643-9e85-b73a9200a88f,TXT最后一段的验收标记是什么？,rag_eval_basic.txt,false,200,"TXT文件最后一段的验收标记是：TXT-FINAL-731

参考来源：rag_eval_basic.txt",rag_eval_basic.txt,1.0000,,,true,,6469.64,,,,,,2026-07-25T15:40:48+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q030,最后一段最后章节最后一页,md,1,b0f12f68-4cc9-4eb1-9fbf-9c2859f6d872,Markdown最后一行的验收标记是什么？,rag_eval_technical.md,false,200,"Markdown最后一行的验收标记是：MD-FINAL-842

参考来源：rag_eval_technical.md",rag_eval_technical.md,1.0000,,,true,,6703.2,,,,,,2026-07-25T15:40:55+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q031,最后一段最后章节最后一页,pdf,1,84b42747-f7dc-4f75-b2bd-124bc6229beb,PDF最后一页的验收标记和报告保存期限是什么？,rag_eval_pages.pdf,false,200,"PDF最后一页的验收标记为PDF-FINAL-175，报告保存期限为210天。

参考来源：rag_eval_pages.pdf",rag_eval_pages.pdf,0.6667,E-77柜,,true,,6933.99,,,,,,2026-07-25T15:41:01+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q032,多轮改写,docx,1,363ed28c-46a6-4bca-8f08-a280c350d780,那第二阶段同名第五天呢？,rag_eval_normal.docx,false,200,"第二阶段第5天专门处理接口超时。每次失败后等待37秒再重试，最多执行3次；这里不使用第一阶段的批量校验配置，也不填写梅花校验词。复盘时按请求时间、响应状态和重试次数排列记录，并明确36分钟是本文件的故障首次响应标准。

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,1.0000,,,true,,8764.1,,,,,,2026-07-25T15:41:24+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q032,多轮改写,docx,2,fda50987-bffe-4bce-ac97-b904bcbf31e8,那第二阶段同名第五天呢？,rag_eval_normal.docx,false,200,"第二阶段第5天专门处理接口超时。每次失败后等待37秒再重试，最多执行3次；这里不使用第一阶段的批量校验配置，也不填写梅花校验词。

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,1.0000,,,true,,7834.48,,,,,,2026-07-25T15:41:39+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q032,多轮改写,docx,3,1eeacdd6-13d8-4280-9ab2-5acdd43761e0,那第二阶段同名第五天呢？,rag_eval_normal.docx,false,200,"第二阶段第5天专门处理接口超时。每次失败后等待37秒再重试，最多执行3次；这里不使用第一阶段的批量校验配置，也不填写梅花校验词。

参考来源：rag_eval_normal.docx",rag_eval_normal.docx,1.0000,,,true,,7035.89,,,,,,2026-07-25T15:41:54+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q033,多轮改写,docx_table,1,3d5b7cb1-1c7b-44aa-9a8b-91af3bc6f536,那下一天归档时密钥放到哪里？,rag_eval_table.docx,false,200,"第三阶段第13天归档时，值守密钥需要封存在D-08柜中。最后章节唯一验收标记为TABLE-FINAL-064。

参考来源：rag_eval_table.docx",rag_eval_table.docx,1.0000,,,true,,14237.91,,,,,,2026-07-25T15:42:26+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q034,多轮改写,pdf,1,0424b95d-450c-4dac-bb62-7499de818f86,那它的备用节点和模式呢？,rag_eval_pages.pdf,false,200,"星桥-27的备用节点编号为DB-B29，灾备模式配置为DR_MODE=warm。

参考来源：rag_eval_pages.pdf",rag_eval_pages.pdf,1.0000,,,true,,7358.44,,,,,,2026-07-25T15:42:40+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q035,知识库外拒答,outside,1,58930500-0ed5-4f50-b1a4-1fb8a5c01b77,法国的首都是什么？,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,5576.88,,,,,,2026-07-25T15:42:45+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q036,知识库外拒答,outside,1,9220931e-e3c3-4ff9-be85-cfabcf274781,请计算方程x平方减5x加6等于0的解。,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,6220.06,,,,,,2026-07-25T15:42:51+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q037,知识库外拒答,outside,1,a02318f8-5e68-44de-a598-fe32486b5fd7,贵州茅台（600519）今天的实时价格是多少？,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,6968.91,,,,,,2026-07-25T15:42:58+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q038,知识库外拒答,outside,1,6e1ec3f9-2b3f-44b4-a9db-eeb387d5154d,北辰客服中心的员工生日假为多少天？,,true,200,抱歉，我在公司知识库中未找到相关信息。,,1.0000,,,,true,6953.52,,,,,,2026-07-25T15:43:05+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q038,知识库外拒答,outside,2,c66f4df5-34af-49d6-a104-ca3535b2a23b,北辰客服中心的员工生日假为多少天？,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,7334.44,,,,,,2026-07-25T15:43:13+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q038,知识库外拒答,outside,3,40dca3a8-c133-4858-b21a-e213e7bc1ff6,北辰客服中心的员工生日假为多少天？,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,6749.3,,,,,,2026-07-25T15:43:19+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q039,知识库外拒答,outside,1,dd0be754-3ff7-4214-948d-81c78578fb90,云帆平台总部的办公地址是什么？,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,6518.63,,,,,,2026-07-25T15:43:26+08:00
1eb30c92-e008-49a3-8137-5147977dc3c4,Q040,知识库外拒答,outside,1,9779e3c1-0352-4580-860d-4af246bc4a45,远岚平台年度灾备预算是多少？,,true,200,抱歉，我在公司知识库中未找到相关信息,,1.0000,,,,true,7011.81,,,,,,2026-07-25T15:43:33+08:00
